accelX,accelY,accelZ,gyroX,gyroY,gyroZ,activity
6656,760,1820,-5342,4614,-4378,4
3340,-2424,2928,-3509,-3071,-3322,4
14572,-28,8748,-1079,-10988,534,4
29460,320,6096,-1919,-9588,4593,4
26300,-2700,3592,-2527,6095,204,4
10072,1080,2896,-3703,12975,-2595,4
3392,-140,2604,-2491,2035,-2741,4
8216,-1104,3516,-3138,-4720,-2376,4
14640,1048,9076,-1972,-9135,973,4
32592,212,4192,-1725,-2924,3422,4
21376,-2232,2648,-2469,10272,178,4
8116,1248,1844,-67,3561,-4184,4
7276,-1308,4412,-1071,-1839,-3219,4
9384,-372,7000,-2393,-8855,-1310,4
29784,-512,6104,202,-8751,1601,4
25516,-3092,3008,-961,4693,1025,4
9608,-364,3228,-365,11739,-338,4
6380,536,2436,-653,2379,-389,4
9880,-320,3144,-920,-6469,-2256,4
24188,208,7788,1207,-7427,-567,4
25304,-1360,6152,-1057,613,1410,4
16256,-1292,4572,-1005,9017,162,4
9996,428,2868,702,6467,-1114,4
6504,-332,3132,-689,-563,-1521,4
10824,328,7004,-939,-8728,-1668,4
27872,1260,7892,1993,-6030,-465,4
23112,-2424,5224,-753,6567,1748,4
13020,1376,3960,583,9136,43,4
6956,-784,3192,2912,3672,-2548,4
5540,-1328,4628,1758,-4841,-2660,4
15980,1168,8884,2964,-11700,67,4
26740,1684,8104,3298,-6204,3843,4
24204,-1548,3412,2727,5028,1616,4
12448,-128,3532,1684,10719,340,4
6836,1384,3512,694,4854,-1180,4
5256,-516,3192,1686,-5448,-2483,4
22632,3612,9748,3541,-12362,-1424,4
28008,-216,6364,-892,1097,2624,4
17332,-900,2872,1073,11216,-879,4
8700,1820,3008,589,8367,-2005,4
3384,984,3024,1584,-1988,405,4
14016,1764,11032,1428,-10771,-676,4
32767,-1040,5056,-417,-4188,368,4
16972,-80,5328,2195,10448,691,4
5324,628,1328,1804,5714,265,4
3848,2388,1868,3906,-5197,332,4
13836,816,8160,4531,-14381,-418,4
32767,-1012,6840,2254,-7772,2279,4
22988,1068,5716,3176,8933,372,4
9944,1984,2392,2532,12602,740,4
5232,1764,2200,2819,5169,903,4
7944,-384,4572,-1188,-5756,1731,4
28532,4140,6756,-4328,-6432,5873,4
24000,-1940,10872,604,10300,1882,4
10204,1360,5864,1922,4672,851,4
5352,1488,3280,3034,726,1202,4
8048,-624,3332,1274,-10990,-654,4
29116,-144,2460,-972,-9651,2486,4
29848,-1164,6884,2512,6920,3342,4
8248,2064,8244,2841,11224,96,4
556,2604,4480,2226,-306,1189,4
8236,-324,4104,330,-11493,1276,4
30228,-4216,716,-651,-11929,3038,4
27636,-2672,5836,2663,5995,741,4
15644,2452,4340,2403,11278,-753,4
-1344,2476,6564,-1511,6844,662,4
2736,-44,7516,280,-8354,1369,4
25660,-2520,1940,-1236,-17348,488,4
32588,-3476,4028,1673,3784,-1211,4
12632,836,2704,1840,12445,-5749,4
3092,1452,2236,-1416,3904,-2194,4
4560,1060,6132,-1556,-5671,1706,4
20580,412,5320,-517,-16302,1677,4
32767,-2080,2504,1337,-2969,1029,4
18072,1660,2316,1241,13173,-1509,4
2160,1528,3184,-2579,9081,-687,4
856,-1644,5552,-3458,-3983,1950,4
12780,1752,8540,-387,-15314,2492,4
32767,-5772,348,-4503,-13210,-2516,4
25284,432,-1772,-518,7917,-299,4
7756,964,5240,-2625,12982,3017,4
7852,8,2584,-2858,-1930,2492,4
11052,-5120,3248,-2919,-5534,-2378,4
27872,-2548,5724,1436,-8560,-4079,4
31636,40,-1112,3990,5711,-3203,4
11120,700,-772,-1456,13383,-923,4
284,-1856,6100,-4313,6136,1459,4
4840,-1580,2944,-820,-5181,-385,4
18232,-1272,6912,1277,-11451,-661,4
26644,316,6056,2097,-7342,-1219,4
27348,1116,320,-506,3850,2977,4
14648,-464,-1676,-2459,9835,95,4
6808,-1156,1964,-2332,8091,1259,4
5952,-1756,5548,-2088,-698,-140,4
17000,952,6004,-1968,-7750,91,4
30496,-2604,6076,1715,-2495,-633,4
23452,-288,480,2409,9899,-1518,4
6924,168,1432,-796,12776,-206,4
2996,-912,6684,-4949,3352,-558,4
9088,584,5708,-2645,-7186,1054,4
18840,-5440,5488,-403,-6883,-442,4
31856,476,7172,1763,2638,-3191,4
17576,200,7356,-348,11058,-664,4
6896,808,3748,1843,4438,-1251,4
7520,-28,4780,-399,-210,-1251,4
14156,-764,8004,-561,-5808,-78,4
25088,-112,7152,1099,-2853,272,4
20524,-200,7452,454,6709,579,4
4828,-612,7340,388,3617,-525,4
6672,-344,6140,-899,-3099,-280,4
16796,936,7808,1707,-8365,-779,4
29524,2068,7616,1669,-175,126,4
20376,640,7280,1519,12682,-132,4
3080,1200,14912,173,5483,-1143,4
532,1588,6208,-181,-1577,-1045,4
10572,-672,8332,-3157,-8377,109,4
29140,1572,5092,676,-5801,1406,4
26920,124,6596,-1096,8217,633,4
4856,-1216,8108,-2406,9333,-572,4
3860,632,5068,-1642,-42,-152,4
8132,720,7732,-4031,-7893,-1094,4
23324,2004,6988,774,-9940,232,4
30324,-984,6636,-2345,2550,1227,4
12196,392,7260,-3838,11822,-2480,4
3756,84,5060,-1872,2881,-1512,4
4752,212,4432,-5266,-4594,-1674,4
18524,-948,7796,-3653,-11283,370,4
30256,16,8488,-3055,-3377,1991,4
18612,-2836,7024,-5062,10895,685,4
5996,-508,4276,94,5993,-2341,4
4780,-640,3344,-2812,-1135,-2114,4
13672,-2076,7068,-3673,-7086,-532,4
25128,-1920,8348,-1562,-5878,2003,4
25348,-3088,6580,-2820,5483,2484,4
11108,-2588,3620,-622,4190,-1509,4
5172,-1320,2632,-812,204,-2019,4
10692,-1548,4500,-3450,-6629,-1826,4
21096,-1896,8300,-729,-9137,-795,4
31084,-4348,5532,-725,721,1573,4
10988,-4048,8828,481,6936,320,4
6372,-2092,2640,2262,3156,-236,4
8012,-144,4232,281,-2318,-1428,4
11932,-756,5200,1201,-6626,479,4
24268,-3932,6860,1844,-7554,1181,4
29668,-3332,4404,3144,6056,135,4
596,-4100,8940,2553,9374,615,4
4148,-572,2460,3515,2464,1126,4
9096,-1052,4464,1726,-3762,-530,4
13296,-1360,6144,3256,-12261,-151,4
29656,-2960,8660,4428,-6728,-312,4
24244,-1152,5404,4558,12017,95,4
1892,-2936,5344,1534,10522,2200,4
4000,136,2220,4058,1860,1704,4
8824,-984,4876,2617,-6292,-982,4
21052,-356,5036,3817,-11516,-260,4
28780,-1996,8100,3726,-4434,-1567,4
20176,1100,6516,3634,8618,303,4
7228,-524,4688,1269,7989,526,4
4672,916,2688,1870,1041,679,4
10272,788,4644,2825,-6722,-908,4
23592,1276,6500,3031,-8706,-1572,4
26752,2092,8776,2929,2031,1499,4
14580,1800,7732,710,7290,689,4
6092,1068,3096,-786,4622,473,4
5928,160,2196,-1122,-4583,-817,4
16600,3336,1612,107,-14232,-1997,4
26028,764,6640,104,-7720,-1117,4
26156,-364,5192,-1980,5037,1328,4
13848,1188,4876,-2480,13034,-925,4
5436,2156,-200,877,-236,-967,4
4660,1236,496,-1943,-9111,-1540,4
15764,3648,6916,1161,-15463,-2145,4
31012,684,5208,714,-5823,834,4
26672,28,632,-269,8536,-1135,4
6680,848,1876,-2842,8792,-748,4
4172,1768,-8,854,385,-200,4
8384,1108,336,-2844,-8534,-317,4
18404,1436,3996,-59,-13989,-50,4
31596,-184,464,1873,-6202,1771,4
25036,856,196,329,10047,-1141,4
10876,1920,-284,-3037,8744,-446,4
4744,740,-596,-99,1273,548,4
7260,-392,3364,-707,-4423,499,4
30828,-16,712,1019,-10100,457,4
32767,-632,48,901,6197,-166,4
12300,2724,1464,-1638,15892,41,4
5548,1792,-604,-1229,4898,2217,4
4184,40,1256,-1505,-2142,344,4
10668,1628,1264,800,-12336,-1482,4
30268,328,5356,936,-8435,705,4
32767,-20,2180,1768,6422,867,4
10100,4260,3988,-1712,16328,68,4
3844,1656,1516,-2438,9364,3255,4
4308,-916,1632,-803,128,-706,4
15108,1624,4480,319,-11318,-3485,4
31256,392,8316,834,-1952,387,4
27104,-1024,4632,467,10637,-275,4
7748,1716,3728,-2511,12803,105,4
3048,188,2988,-3176,6498,1237,4
3560,-1056,4532,-1215,-3497,-829,4
22272,56,6736,192,-12706,406,4
32767,-1396,7052,990,-1320,1383,4
16700,136,6332,-41,14963,215,4
7236,820,344,-2835,8458,1087,4
2092,168,3384,-1931,1840,-1119,4
10548,-1464,9356,-1191,-10086,97,4
24972,-1448,8312,1459,-11453,523,4
26544,-1336,6176,1421,695,-655,4
12912,984,4252,983,12393,-581,4
4776,1328,2960,-2595,5362,595,4
5872,-1248,7504,-1687,-6034,486,4
18004,-236,5748,1623,-15915,-760,4
29724,-572,5948,1440,-3168,-2104,4
19916,288,4548,1316,11451,-770,4
11260,1164,1640,-1117,9677,51,4
3284,2976,7188,975,-5776,-1319,4
9208,-3260,7616,-591,-9529,325,4
27828,-152,4272,2566,-15887,-2070,4
28340,-136,3780,2145,859,34,4
13916,488,1676,771,12391,541,4
5916,2492,1572,-1281,3921,135,4
7096,0,4072,-494,-8396,-449,4
17136,604,6068,1975,-16798,-1910,4
31080,-156,4344,2051,-8138,-14,4
24772,-560,880,1993,8871,386,4
10780,2400,628,-1148,10740,981,4
4768,2140,-1968,580,-1800,-7,4
8180,-1276,4852,-1622,-10454,-642,4
23604,464,2272,1726,-15894,-991,4
32767,480,828,2803,-2470,-974,4
18276,460,948,746,12631,13,4
11008,1300,-1776,-581,7531,822,4
4344,1536,1868,1317,-1720,201,4
10680,2416,2284,3728,-13028,-1565,4
32767,-1140,92,2116,-4337,2167,4
28280,1460,212,3093,12878,-823,4
11032,2108,680,-1728,11937,777,4
2292,2580,744,64,5554,291,4
2416,1932,3212,-317,-7406,-957,4
23804,2152,1384,765,-13354,450,4
32767,384,3548,400,1656,5541,4
18052,2924,4844,117,15292,-2177,4
7716,2872,1716,-2617,11314,-1957,4
4880,360,4008,-3506,4598,-173,4
8096,1868,6524,-2451,-5280,-1208,4
29468,3024,6388,-569,-1961,507,4
27232,-2376,4856,-3800,6915,2335,4
11212,2820,6172,-3631,11650,-2260,4
276,464,3552,-4939,5670,-1968,4
-224,-1452,5744,-3293,-6806,-2418,4
20988,2576,5728,-1422,-18817,-1613,4
32767,-612,8268,-682,-768,5100,4
18552,-2212,5876,-212,14067,315,4
4836,852,3532,-1518,9690,-1754,4
448,-104,3632,-2145,2129,-2751,4
9268,1288,3888,-216,-11960,-3877,4
32767,-1996,7676,-1142,-11583,3610,4
24852,-4412,8224,-2417,9920,2980,4
8096,-44,5236,-502,10337,388,4
3460,-1108,3048,-1170,1787,146,4
5636,-1132,1824,-1393,-6884,-3085,4
23668,1012,4916,-90,-11312,96,4
31388,-2312,9824,-1182,772,3098,4
14764,-544,7752,657,9490,1245,4
4372,56,4856,-167,2666,725,4
3600,-480,1000,-1133,137,-694,4
10636,576,2132,-643,-8395,-3708,4
27840,352,8996,-1589,-11618,3773,4
28648,-3368,8388,-1879,3945,3397,4
16592,-1872,5376,1448,5421,-1183,4
7108,-836,2596,1382,4483,-925,4
4532,-528,672,-646,-1,-633,4
12000,324,6784,-1168,-9930,64,4
24796,-2064,8288,-1739,-11034,3676,4
30372,-3352,3648,-992,1418,2235,4
14736,-1876,5028,3247,9540,-999,4
6788,-1608,1948,2473,5505,-2322,4
2576,-84,3072,266,-3086,-1450,4
13724,-1084,3120,-765,-8888,2147,4
32248,-3940,7656,-1311,-8890,4899,4
21264,-4972,5916,2326,9499,-1074,4
11256,-1644,3432,3182,9051,-2007,4
6616,-1344,1088,1753,3677,-1986,4
7500,-832,2088,728,-5903,-2822,4
21596,-912,2652,-248,-7783,2726,4
30756,-2604,8700,-500,-654,1360,4
13320,-2572,8272,1702,9314,-912,4
9556,-976,6732,-56,3913,-571,4
7104,-408,2920,-139,98,-783,4
11724,-808,3112,-1199,-6869,-102,4
25000,-1940,5540,2155,-2461,-668,4
28140,-1200,4332,1145,5914,-692,4
12664,-176,4616,2333,12719,-2115,4
1580,-484,4684,1060,6008,-1611,4
4728,1828,3944,119,-8481,363,4
16404,-844,7368,-1436,-18405,1554,4
32767,900,7796,3308,-3710,904,4
18900,-1728,4740,562,10055,887,4
8040,148,3292,937,9433,-298,4
6824,968,3104,675,-287,-1846,4
12656,100,2312,-545,-10035,-720,4
24828,-308,8792,2785,-4633,-2133,4
24836,148,9180,-14,5919,-518,4
12692,16,4872,-269,11811,1507,4
8452,-640,1768,-504,5102,530,4
6392,716,3976,579,-419,-1825,4
15376,700,4500,-930,-11683,606,4
24588,-652,8384,1079,-1133,827,4
21520,-484,9252,302,7522,-163,4
9520,840,7728,112,9704,84,4
7232,-8,4244,-926,2632,470,4
10420,600,6316,-286,-6075,-1367,4
25808,-1348,3896,489,-6356,-699,4
23964,-4452,5348,1564,7109,-409,4
11016,2300,4664,2645,8923,-2178,4
2504,1360,3980,-662,1465,858,4
2976,84,8416,-289,-12440,1953,4
29756,-1592,5792,-191,-19648,1354,4
28680,-2140,7040,1703,4356,2351,4
12180,532,5784,1860,14878,783,4
5156,432,2764,-1024,5297,2000,4
6424,28,3560,607,-3839,2066,4
17304,-1100,7280,-562,-10995,544,4
27344,-2028,6952,2015,-6081,-74,4
20752,-60,7596,1962,9455,-91,4
12468,-596,4232,-1914,8554,1708,4
2420,-728,4292,-10,5124,412,4
7952,296,4576,-1209,-5778,526,4
17152,-1468,3576,625,-9619,520,4
28372,-1436,9104,1924,-3606,-268,4
18868,-1596,9272,2513,7427,-1534,4
9812,768,5604,-130,7717,15,4
6548,-240,3980,1108,5318,-248,4
8016,-624,5008,2163,-5716,-2772,4
18456,-1112,4460,1230,-6683,-773,4
27708,-436,7488,1717,-2390,358,4
17708,1196,6964,-899,8410,646,4
3748,-904,8140,-4319,2251,2065,4
5668,-948,7540,-189,-6357,1759,4
22320,-896,6072,1641,-9556,36,4
27344,-212,5556,1588,5922,318,4
11736,108,4888,421,9195,-1560,4
3244,-80,4688,-3790,1177,-535,4
7804,-316,5608,-1484,-8485,-223,4
19944,-96,7580,1011,-13308,-1875,4
27736,1088,7736,-34,-3112,326,4
20352,-932,5144,-1457,9386,334,4
8840,-76,3188,-3603,9386,-749,4
4816,-452,2548,-2375,1440,-1041,4
7936,-1824,4764,-640,-8718,-1837,4
22596,-224,8208,947,-10772,1842,4
30384,-2844,7028,-810,-526,2888,4
16868,-1320,4200,-1648,11568,-756,4
9948,724,1060,-2939,9843,-1772,4
3432,-764,3104,-2322,-1915,-4876,4
11460,-824,6576,-1293,-10746,-834,4
24364,1168,8208,123,-10274,376,4
26444,-1968,5080,-1505,1824,1019,4
14824,-896,3796,-1681,11442,-367,4
6352,96,1724,-2932,7795,-608,4
7124,-804,3192,-1638,-3910,-2401,4
14004,420,3836,-447,-12395,-515,4
28916,1364,9672,-261,-7760,-449,4
27220,-2600,5784,-1563,9197,2083,4
9704,-1020,5392,-2494,14606,-385,4
4048,96,-416,-1062,2379,-1119,4
5084,-912,352,-587,-6041,-3311,4
14216,980,4260,-1355,-11866,23,4
26716,-124,8040,-1400,-8551,2930,4
25256,-2948,5052,-2805,3491,3267,4
13448,-2144,3992,-867,11685,363,4
9176,-156,1604,568,4555,-1483,4
5684,-1376,116,-108,-2193,-2727,4
12992,-952,5456,-795,-10589,934,4
29284,-1104,7020,-667,-7206,1746,4
25256,-4376,4036,-44,7548,1355,4
11948,-1356,4752,1489,8334,-1414,4
4260,-844,368,-1062,1080,-461,4
5592,-1528,748,1037,-6522,-2155,4
17452,-64,4568,90,-10785,257,4
11172,-2772,4224,3695,-339,-1508,4
13276,-884,10080,2190,2157,2069,4
21036,-576,12148,-87,-1750,-1163,4
19360,-4940,11152,2492,-4242,1397,4
7256,-8048,5740,5029,-5270,-1460,4
5564,-5628,4312,7479,-4349,940,4
9984,-3348,4088,103,-23,1405,4
19436,-2996,8716,1395,2196,6076,4
21772,-3920,11860,2010,-2534,344,4
18308,-5312,7860,3993,-3986,-6061,4
5776,-4884,6912,6182,-2594,-3048,4
6220,-1844,3744,322,-3516,-2091,4
11124,-1256,2428,-4727,2363,1717,4
20804,-2776,9644,-3560,4722,2854,4
24500,-368,13216,-5384,-2830,-1989,4
17204,-3720,10240,-14662,-3613,-3206,4
8568,-6128,3508,-15639,-3612,-7839,4
6892,-3228,-20,-7435,-2669,-4310,4
7896,-2268,1784,-12622,6508,-5567,4
10748,-640,9244,-26734,11764,-6571,4
17776,-4336,8992,-32318,14950,-18997,4
20992,-1480,8080,-32318,4363,-9259,4
13936,-10016,-2688,-32318,9020,-6283,4
14980,-7240,-336,-26747,10638,-10764,4
13264,-8296,4948,-22958,16147,-4570,4
9012,-13116,4544,-24280,16697,-3771,4
12032,-8288,8820,-14777,8607,-9390,4
14468,-10380,5764,-16712,9542,-10659,4
15524,-6384,7892,-1094,8436,-11508,4
15332,92,11620,2037,10621,-12815,4
12468,10104,21212,-1621,11589,-12407,4
11632,-2292,8624,-7807,-2813,-212,4
13896,-2884,5396,-4097,-2709,-1211,4
12944,-4116,5784,-6338,5832,-3565,4
14332,-1900,11196,-7438,2189,-6060,4
16272,-1308,2988,-8748,1578,-4097,4
12296,-2572,4956,-12293,11256,-4302,4
9264,-3804,9680,-17460,10203,-4016,4
11112,-11604,5540,-15305,4795,-3741,4
13104,-9068,9644,-8289,-130,-858,4
12512,-9064,7356,-3864,-776,-1017,4
11952,-9304,6360,2531,-471,-573,4
11484,-7892,7232,6056,-1942,600,4
11888,-7892,6716,8514,-4123,2567,4
12532,-7576,6808,11070,-5647,4431,4
14808,-4540,5536,13803,-5108,6172,4
13652,-3160,8844,14489,-3645,7945,4
15260,-1756,8240,10197,-4200,6158,4
16460,4396,7616,5795,-2838,3309,4
13416,620,8884,-1863,-296,-585,4
14452,-636,8296,-7826,2547,-3646,4
13220,-3852,6948,-11211,4769,-5800,4
12640,-5196,9576,-11691,2829,-7651,4
13320,-6668,7064,-8940,607,-6964,4
12768,-8512,7748,-6128,193,-4044,4
12892,-9728,7372,4741,-3787,1553,4
12828,-9704,8076,18085,-8200,7754,4
15028,-5588,8284,29773,-8098,11855,4
16392,-1768,8968,-32319,-10901,18203,4
15016,-2160,9204,-32319,-11538,23492,4
15584,-2608,4480,-32319,-10376,24582,4
14216,-936,6404,-32319,-10141,30467,4
11060,-3052,5140,-32319,-1548,25236,4
10808,-4748,6668,-32319,-6169,29703,4
6780,-356,12192,30086,1221,21518,4
5468,-5888,13132,21501,-7525,20905,4
14784,-6648,12552,16954,-6284,12899,4
10056,-4344,17328,12866,-1635,6266,4
13876,-5292,14372,9701,-8172,4177,4
11364,-3764,10228,15356,-8135,2946,4
9156,6800,10404,13951,-8874,-1157,4
6196,712,6328,6438,-4494,3881,4
8420,1508,7560,5225,-362,4371,4
18656,-3948,9136,5781,1155,5757,4
16984,-2848,17440,5953,-3050,5609,4
14016,-5744,9288,1271,-7784,-1376,4
8252,-1884,8484,8660,-7181,-126,4
8312,308,6104,3217,-6187,2015,4
9256,-4060,2396,409,-2182,4084,4
17132,-3780,4488,3265,613,818,4
21660,-1588,12608,1107,164,160,4
18472,-3924,14476,-3835,1842,-4121,4
7664,-3240,9156,-2126,-2536,-2818,4
8780,200,4284,-2643,-5822,258,4
9124,-572,3996,-8096,1049,2087,4
13364,-3740,5772,-11097,6181,-3415,4
20972,-148,13708,-20650,9784,-13070,4
15512,208,14444,-32318,13023,-17488,4
12304,-1332,8272,-32318,14337,-28963,4
13824,-5040,3628,-32318,10646,-27764,4
9384,-8460,2880,-32318,13144,-26097,4
13116,-1980,8076,-25604,5638,-21441,4
15832,-3184,7268,-25949,11894,-27769,4
14324,-748,11480,-14656,6901,-19468,4
10152,1596,13636,-19176,7942,-19667,4
12404,2104,13748,-23698,5013,-21520,4
10596,4356,14048,-32097,-3776,-20182,4
13788,-8144,4144,-24198,-11841,-6089,4
16764,-2440,10160,-3426,-2741,-6797,4
13864,-1548,6804,-5108,-899,-2752,4
13712,-1700,6492,-3446,1307,-3466,4
15028,-1792,7288,-6057,2716,-564,4
13272,-48,8092,-4635,4382,-2562,4
13268,-584,9120,-7013,1426,475,4
15608,-9576,8780,-8586,-3044,-475,4
12740,-1208,7704,-4206,1325,785,4
14552,-5928,5176,-8873,-3920,-1414,4
15636,-4492,7316,-4605,-398,389,4
14556,-4632,9868,-6317,-523,-2021,4
13888,-3136,6308,-8201,-4338,-2734,4
18924,-5404,5524,-6134,194,-2942,4
14960,-5664,5536,-2751,6409,-3448,4
16248,-4728,4408,-597,12050,-5376,4
11624,-4060,7628,-3045,10092,-6183,4
6524,672,6976,-4404,288,-5750,4
11428,-2916,8316,-3421,-6879,-4020,4
17796,-3580,9648,-5755,-6849,-2164,4
22192,-3768,6396,-3378,-1856,-2178,4
14276,-4088,5380,-862,3871,633,4
9040,-1404,3828,-796,2052,-809,4
11200,-736,5540,-5060,-4671,-2708,4
14064,-3096,10172,-8593,-7469,-1268,4
23348,-4176,6288,-7841,-4968,483,4
20652,-6292,3740,-3054,2524,1778,4
12116,-3900,3860,1152,8652,143,4
9976,-2028,3328,749,4258,-1121,4
10268,-2956,5232,-2966,-4177,-962,4
15164,-5384,9540,-5413,-8558,-847,4
21556,-6744,3984,-2085,-5814,4105,4
21136,-7916,2796,3087,2958,3209,4
12372,-5372,2636,7690,8178,3593,4
8516,-2424,4928,7930,5233,3274,4
8532,-2600,4032,3542,-3506,2216,4
12092,-4676,10256,-4184,-9718,37,4
23396,-7784,4352,-707,-8908,-102,4
20808,-8196,2332,5519,706,2984,4
11352,-6284,3148,10714,8236,3150,4
8636,-2200,4084,8467,3195,1319,4
8156,-3184,6148,2844,-7722,-1082,4
15748,-5516,7064,-2226,-12183,-2228,4
24308,-6244,3688,4346,-6078,1290,4
18036,-6940,4320,9581,1524,2618,4
13420,-2108,3648,6622,9386,1356,4
8640,-476,2816,4887,2071,2375,4
9808,-2096,5116,179,-4941,1105,4
17592,-5252,6568,-1496,-8518,-424,4
24556,-5484,4880,4281,-2743,2860,4
17108,-5408,4080,4945,6646,3161,4
8800,-1136,3172,2425,5912,206,4
7984,-1452,4720,-1174,-3061,-1425,4
14288,-3824,3704,-254,-9245,-286,4
23116,-6228,6148,388,-3104,1985,4
19608,-6280,4968,3621,2579,1600,4
13632,-3864,5184,4370,7157,-55,4
8624,-1156,4228,2343,4101,424,4
9148,-2312,4272,-1510,-5345,403,4
16412,-4496,4684,-1413,-9337,123,4
22768,-6856,6328,991,-3435,3043,4
19836,-4568,5588,1933,3712,2499,4
12592,-2620,3760,763,6177,121,4
8600,56,2676,-3005,3936,-3595,4
10192,-1516,3888,-6632,-2791,-5823,4
17224,-5072,5788,-6139,-3581,-3173,4
24980,-5340,5984,-9105,-659,-2002,4
18428,-6136,4556,-5193,4838,1173,4
11436,-3844,2888,-4347,7948,-1667,4
7676,-1972,3048,-5321,4172,-2875,4
12116,-2892,3692,-6539,-4054,-3976,4
18996,-5108,6032,-6463,-5112,-414,4
22152,-6176,4692,-5756,70,2249,4
16768,-6432,3380,-2420,5213,2192,4
10556,-3364,2592,-4377,7925,-1737,4
8616,-3108,2640,-4593,1232,-1631,4
13284,-5504,4700,-6076,-4863,-1764,4
20288,-8132,4036,-4234,-4512,1761,4
21608,-8896,2480,1056,2225,2109,4
13100,-6160,2908,2665,6701,258,4
7972,-3336,2360,-1468,4380,-681,4
8932,-4340,4148,-3545,-4488,-435,4
15536,-7820,2716,-2890,-10194,2957,4
26124,-10196,1400,3781,-3124,2558,4
19056,-9496,1356,3961,8069,468,4
10468,-4828,2584,975,8540,-194,4
5344,-2408,3676,-2937,3109,-845,4
10408,-5304,3460,-3976,-7105,-1444,4
19284,-7860,2784,212,-7013,1061,4
20748,-8292,1932,1053,-1285,3341,4
16708,-7288,2888,1606,4973,411,4
13452,-5644,4344,1988,5813,-1211,4
11860,-4824,4464,917,2426,-553,4
12276,-5560,4796,1201,249,438,4
14996,-5660,5408,1172,-36,-440,4
15488,-5868,5268,1161,240,-274,4
14608,-5984,4732,788,1455,0,4
14120,-5752,5444,941,2226,768,4
13464,-6064,5536,1584,2027,2145,4
13200,-5488,5544,2170,277,769,4
13680,-5436,5528,2701,-180,335,4
14196,-5048,5540,2780,-1539,-108,4
13488,-5708,5868,1956,-1525,-432,4
13700,-5348,6112,2464,-1884,60,4
14972,-5528,6188,1923,-1714,-461,4
13596,-5692,6140,981,-2210,-41,4
13008,-5072,6296,1205,-2316,-133,4
13640,-5804,6164,1279,-2576,-319,4
13484,-5552,6156,811,-3290,-476,4
14168,-5480,6440,649,-3574,-578,4
14108,-5968,6340,434,-3290,-66,4
14144,-5328,4944,43,-2736,93,4
14472,-5476,5032,255,-2184,-832,4
14852,-4972,4856,-401,-2983,-1283,4
15196,-5516,3872,-1157,-2694,-1427,4
15636,-5568,3196,-581,-2262,-1274,4
15520,-5092,2908,-571,-409,-1199,4
15428,-4476,2312,528,622,-575,4
15600,-4148,2860,-204,437,-421,4
15844,-4460,2976,-1445,-344,-449,4
15748,-4776,2268,-2644,-789,-1122,4
16204,-5220,1948,-3722,-1144,-1948,4
15412,-4268,2380,-3490,-518,-1642,4
15900,-4044,1100,-2194,848,-858,4
15976,-4152,1436,-1081,870,-422,4
16104,-4104,1388,-1293,1315,-943,4
15796,-3424,824,-1382,1284,-1268,4
15204,-3972,1600,-1659,1054,-1449,4
16180,-3892,1564,-1012,45,-550,4
16916,-4108,1164,-325,657,41,4
16252,-3888,1376,263,1989,397,4
15048,-4084,1496,-781,-1022,-2811,4
17192,-4484,1092,1343,621,-63,4
16096,-4640,608,1810,2808,2197,4
15592,-5016,1304,2936,3135,2179,4
15036,-4752,1548,3939,3639,3122,4
14352,-4680,2308,4536,1504,2421,4
15196,-3308,3652,5276,297,2548,4
15540,-4148,3720,3528,712,2392,4
15116,-4380,5360,2843,1806,3621,4
15416,-4052,5216,1151,1911,1850,4
14336,-3896,5672,2,2734,1150,4
13400,-4328,5640,-402,2784,537,4
14560,-4620,6056,-704,2418,-570,4
13832,-4700,6184,-1209,2307,25,4
13780,-5020,6260,-1057,2102,148,4
13576,-5116,6300,-864,1057,-255,4
13972,-5056,7112,274,1094,-1195,4
12772,-4280,6844,120,297,-857,4
